id,room_type,price_per_night,minimum_nights,rating,number_of_reviews,availability,neighbourhood_group,neighbourhood,latitude,longitude
38798075,Entire home/apt,190,3,4.83,41,244,Brooklyn,East Flatbush,40.64224,-73.94914
38799098,Private room,50,5,4.44,9,311,Bronx,Claremont Village,40.84353,-73.90542
39023376,Hotel room,410,1,4.83,12,331,Manhattan,West Village,40.73671,-74.00499
38978229,Entire home/apt,230,90,4.94,18,305,Manhattan,Chelsea,40.7433,-74.0017
39023600,Hotel room,380,1,5.0,5,354,Manhattan,West Village,40.73695,-74.00502
38802035,Private room,36,30,5.0,22,30,Manhattan,East Harlem,40.79639,-73.93757
39024243,Hotel room,380,1,4.6,5,306,Manhattan,West Village,40.73757,-74.00316
38978429,Entire home/apt,250,7,4.86,7,242,Manhattan,Greenwich Village,40.73287,-73.99913
39024245,Entire home/apt,130,31,0.0,2,0,Queens,Arverne,40.58935,-73.79265
38978583,Entire home/apt,169,2,5.0,16,0,Manhattan,Nolita,40.72218,-73.99702
38978740,Private room,65,2,0.0,2,0,Queens,Rosedale,40.65766,-73.73464
38980221,Entire home/apt,158,4,4.88,153,123,Brooklyn,Bedford-Stuyvesant,40.68347,-73.92192
38982533,Private room,72,30,0.0,0,0,Manhattan,East Harlem,40.78731,-73.95394
38812729,Entire home/apt,155,2,4.96,69,310,Brooklyn,Canarsie,40.64169,-73.8915
38813941,Entire home/apt,300,45,0.0,2,0,Manhattan,Upper West Side,40.78916,-73.97978
38815987,Private room,75,30,4.68,56,172,Staten Island,Rossville,40.5479,-74.21088
39024603,Private room,55,30,4.25,12,0,Brooklyn,Bushwick,40.70026,-73.9376
38816761,Entire home/apt,160,30,4.91,11,0,Brooklyn,Vinegar Hill,40.70358,-73.98246
38983890,Entire home/apt,325,5,4.95,92,30,Brooklyn,Bedford-Stuyvesant,40.68522,-73.93657
39024731,Hotel room,380,1,5.0,4,336,Manhattan,West Village,40.73892,-74.00478
38984304,Private room,100,30,0.0,0,0,Queens,Jackson Heights,40.75571,-73.86378
38817916,Entire home/apt,239,3,4.98,165,296,Brooklyn,Park Slope,40.67967,-73.97663
39024944,Hotel room,361,1,4.43,7,343,Manhattan,West Village,40.73884,-74.00342
38818309,Private room,40,5,4.67,21,300,Brooklyn,Bushwick,40.69921,-73.92159
39025632,Private room,58,30,4.13,8,0,Brooklyn,Williamsburg,40.70225,-73.93779
38986627,Entire home/apt,250,2,4.67,9,24,Brooklyn,Greenpoint,40.72915,-73.95063
39025645,Private room,120,2,4.5,7,172,Bronx,Allerton,40.86951,-73.85172
38990832,Private room,78,1,4.8,44,84,Queens,Flushing,40.75174,-73.8318
38820519,Entire home/apt,154,1,4.94,18,0,Manhattan,NoHo,40.7248,-73.99364
39028036,Private room,75,30,0.0,2,0,Brooklyn,Red Hook,40.67621,-74.0039
38820911,Private room,240,1,5.0,20,329,Manhattan,Greenwich Village,40.72958,-73.99963
38993493,Private room,10000,30,3.4,5,365,Manhattan,Midtown,40.74924,-73.98722
39028402,Entire home/apt,175,2,4.88,59,20,Brooklyn,Sunset Park,40.66167,-73.99132
38993556,Private room,10000,30,3.33,3,365,Manhattan,Midtown,40.74863,-73.98493
38993679,Private room,10000,30,0.0,1,365,Manhattan,Midtown,40.75088,-73.98644
38822413,Private room,150,30,0.0,0,0,Manhattan,Midtown,40.75768,-73.96263
39029793,Entire home/apt,180,30,5.0,5,0,Manhattan,West Village,40.732,-74.00283
38825111,Private room,150,30,0.0,0,0,Manhattan,Harlem,40.80497,-73.94436
38996102,Entire home/apt,171,5,4.77,69,93,Brooklyn,Bushwick,40.68788,-73.90799
39029925,Entire home/apt,400,4,5.0,10,15,Brooklyn,Greenpoint,40.71998,-73.95453
38997592,Entire home/apt,346,6,4.98,66,87,Brooklyn,South Slope,40.66132,-73.98228
38826956,Private room,53,2,4.95,127,253,Brooklyn,Bay Ridge,40.62338,-74.02525
39029972,Entire home/apt,75,30,0.0,1,0,Manhattan,Kips Bay,40.74097,-73.98154
38827362,Entire home/apt,850,5,4.79,42,155,Manhattan,Midtown,40.74654,-73.98781
38998867,Entire home/apt,150,90,0.0,0,0,Manhattan,Murray Hill,40.74859,-73.97563
39033318,Entire home/apt,275,4,4.56,66,261,Brooklyn,Crown Heights,40.67026,-73.93575
38999822,Private room,75,30,5.0,4,0,Queens,Woodside,40.75475,-73.9025
38827457,Entire home/apt,717,5,4.6,42,192,Manhattan,Chelsea,40.737,-73.99123
38827616,Private room,54,2,4.97,146,102,Brooklyn,Bay Ridge,40.62538,-74.02464
39034248,Entire home/apt,178,3,4.81,31,361,Queens,St. Albans,40.7009,-73.75192
38831666,Entire home/apt,373,31,0.0,0,0,Manhattan,Upper East Side,40.7788913,-73.95349290000001
39001725,Private room,85,3,4.97,39,14,Brooklyn,Flatbush,40.65106,-73.96183
39034756,Private room,125,30,0.0,0,0,Brooklyn,Bushwick,40.70449,-73.91669
39003408,Entire home/apt,170,3,4.6,45,87,Queens,Ridgewood,40.70525,-73.90629
38835934,Private room,80,2,4.5,12,138,Brooklyn,Bushwick,40.70241,-73.92257
39035186,Entire home/apt,245,2,0.0,1,0,Manhattan,Lower East Side,40.7182,-73.99388
38836825,Entire home/apt,135,30,4.5,3,0,Brooklyn,Gravesend,40.5899,-73.97151
39003811,Entire home/apt,120,30,4.81,16,0,Manhattan,Hell's Kitchen,40.75488,-73.99402
39035532,Private room,49,30,5.0,12,0,Brooklyn,Bedford-Stuyvesant,40.69097,-73.95068
39004732,Entire home/apt,300,30,0.0,0,0,Manhattan,Hell's Kitchen,40.76216,-73.99743
39005390,Entire home/apt,200,4,5.0,5,70,Brooklyn,Bedford-Stuyvesant,40.6841,-73.94903
38837553,Private room,43,30,0.0,1,0,Brooklyn,Bushwick,40.6879,-73.9183
39036887,Entire home/apt,300,1,4.75,4,5,Manhattan,SoHo,40.72578,-74.00439
38839113,Entire home/apt,200,30,0.0,2,0,Manhattan,Upper East Side,40.7837,-73.95267
39022484,Private room,371,1,4.8,5,319,Manhattan,West Village,40.73888,-74.00343
39022754,Entire home/apt,90,12,5.0,12,0,Brooklyn,Bedford-Stuyvesant,40.68312,-73.94539
39053850,Entire home/apt,169,1,4.92,12,156,Brooklyn,Midwood,40.61897,-73.95432
39199816,Private room,284,2,4.98,86,195,Brooklyn,Crown Heights,40.672611,-73.955376
38839819,Private room,86,1,4.87,47,60,Manhattan,Washington Heights,40.84623,-73.94103
38841106,Private room,200,2,0.0,2,0,Manhattan,Midtown,40.7528,-73.97157
39053981,Entire home/apt,92,30,5.0,9,0,Manhattan,Greenwich Village,40.73122,-74.00118
39201527,Entire home/apt,85,30,0.0,2,0,Brooklyn,Bushwick,40.69885,-73.92355
39054797,Private room,45,4,4.64,14,31,Brooklyn,Brownsville,40.67111,-73.91361
39201679,Private room,74,2,4.61,69,247,Brooklyn,Williamsburg,40.70906,-73.9422
38846563,Entire home/apt,125,30,4.25,12,264,Manhattan,Chelsea,40.74684,-73.99207
38849102,Entire home/apt,449,4,4.96,134,44,Manhattan,Chelsea,40.74064,-73.99945
39058347,Private room,81,30,0.0,2,0,Brooklyn,Bushwick,40.69376,-73.90709
38850758,Entire home/apt,319,2,4.89,9,8,Manhattan,Midtown,40.7516,-73.97187
39204077,Entire home/apt,85,1,4.89,57,0,Queens,Jamaica,40.68924,-73.77942
39058690,Entire home/apt,98,1,4.78,80,69,Queens,Cambria Heights,40.70052,-73.73884
39211315,Entire home/apt,235,30,4.75,4,0,Manhattan,SoHo,40.72568,-74.00165
39059690,Entire home/apt,199,2,4.6,10,35,Manhattan,Washington Heights,40.83229,-73.94352
39215776,Entire home/apt,169,30,4.83,6,0,Brooklyn,Windsor Terrace,40.65598,-73.97816
39395456,Private room,60,1,4.74,125,343,Queens,Jamaica,40.67194,-73.77711
39059931,Entire home/apt,663,30,0.0,2,11,Manhattan,Upper East Side,40.78505,-73.95575
39396638,Private room,220,30,0.0,0,0,Brooklyn,Boerum Hill,40.68707,-73.97992
39216165,Entire home/apt,249,5,0.0,2,0,Brooklyn,East Flatbush,40.64909,-73.9504
39063314,Private room,175,30,0.0,2,0,Manhattan,Midtown,40.76436,-73.98317
39066657,Entire home/apt,300,30,4.3,10,0,Brooklyn,Crown Heights,40.67563,-73.92374
39225271,Entire home/apt,470,3,5.0,45,295,Manhattan,Chelsea,40.74133,-73.99817
39411592,Private room,70,30,0.0,0,177,Queens,Flushing,40.7361,-73.79774
39072592,Entire home/apt,350,6,4.97,108,180,Brooklyn,Boerum Hill,40.68726,-73.98982
39413551,Entire home/apt,54,90,0.0,0,0,Brooklyn,Sheepshead Bay,40.58587,-73.95089
39229191,Entire home/apt,225,30,4.93,14,365,Bronx,Throgs Neck,40.82749,-73.81481
39074638,Entire home/apt,160,4,4.93,90,105,Brooklyn,Bedford-Stuyvesant,40.68361,-73.91959
39230578,Private room,90,30,0.0,2,0,Brooklyn,Bedford-Stuyvesant,40.69205,-73.94454
39413681,Entire home/apt,159,30,4.77,13,309,Manhattan,Upper West Side,40.78156,-73.97643
39075477,Private room,149,30,0.0,0,0,Brooklyn,Williamsburg,40.71674,-73.94072
39079760,Entire home/apt,73,2,4.95,19,9,Brooklyn,Williamsburg,40.7072,-73.9398
39413941,Entire home/apt,159,30,3.75,4,309,Manhattan,Kips Bay,40.74433,-73.97878
39414106,Entire home/apt,150,30,4.29,7,0,Manhattan,Upper East Side,40.7702,-73.96281
39232121,Private room,154,2,4.93,28,59,Brooklyn,Clinton Hill,40.68479,-73.96378
39242516,Private room,75,3,4.56,36,251,Bronx,Concourse Village,40.83165,-73.91821
39081063,Private room,99,1,4.75,5,0,Manhattan,East Harlem,40.80189,-73.94375
39243894,Entire home/apt,353,31,0.0,0,246,Manhattan,Hell's Kitchen,40.76778789999999,-73.99174099999999
39414688,Entire home/apt,130,30,4.94,18,0,Brooklyn,Bushwick,40.70256,-73.92385
39081829,Entire home/apt,197,21,5.0,6,71,Queens,Ridgewood,40.694937672777904,-73.9037485367896
39414752,Entire home/apt,75,30,4.92,24,34,Queens,Sunnyside,40.74398,-73.92628
39244920,Entire home/apt,260,5,4.5,4,0,Brooklyn,Bedford-Stuyvesant,40.68863,-73.95756
39083120,Entire home/apt,850,30,0.0,0,365,Staten Island,Randall Manor,40.64167,-74.09808
39246584,Entire home/apt,250,3,4.88,24,8,Brooklyn,Williamsburg,40.71652,-73.95661
39415178,Private room,160,2,5.0,15,0,Brooklyn,Bushwick,40.70055384094222,-73.92282112422474
39417163,Private room,80,30,0.0,0,0,Queens,Far Rockaway,40.59643,-73.76244
39083245,Entire home/apt,351,30,4.89,9,307,Manhattan,Upper East Side,40.77182,-73.95843
39246597,Entire home/apt,1225,30,4.73,15,0,Manhattan,Hell's Kitchen,40.76533,-73.98444
39247437,Private room,100,90,5.0,4,0,Queens,Flushing,40.75795,-73.83696
39086622,Private room,110,30,5.0,12,272,Manhattan,Lower East Side,40.71937,-73.9865
39247788,Entire home/apt,250,30,5.0,3,0,Manhattan,Gramercy,40.73828,-73.98284
39087293,Private room,67,30,0.0,1,365,Queens,Laurelton,40.67242,-73.75004
39249334,Entire home/apt,170,29,4.29,8,29,Brooklyn,Clinton Hill,40.6945,-73.9653
39090973,Private room,48,30,4.86,7,0,Queens,Jackson Heights,40.75272,-73.88327
39251023,Private room,150,30,0.0,0,0,Bronx,Fordham,40.86814,-73.8946
39091454,Private room,55,30,5.0,5,0,Manhattan,Upper West Side,40.79828,-73.96023
39252056,Private room,120,30,0.0,2,0,Manhattan,Financial District,40.70358,-74.01121
39113138,Private room,59,1,4.97,33,294,Bronx,Mount Hope,40.8469,-73.90458
39252851,Entire home/apt,130,30,5.0,3,0,Brooklyn,Williamsburg,40.71641,-73.95324
39113542,Entire home/apt,175,30,0.0,1,205,Manhattan,Lower East Side,40.72046,-73.99204
39253388,Private room,80,1,4.74,176,6,Brooklyn,Clinton Hill,40.69477,-73.96975
39114171,Private room,55,30,4.83,6,0,Queens,Maspeth,40.73637,-73.896
39254047,Entire home/apt,148,2,4.34,76,65,Queens,Jamaica,40.67003,-73.78013
39117708,Private room,70,30,0.0,2,0,Brooklyn,Bushwick,40.6975,-73.91591
39255187,Private room,40,30,4.93,14,276,Bronx,Tremont,40.84477,-73.89273
39123850,Private room,53,2,5.0,12,171,Brooklyn,Bay Ridge,40.62573,-74.0266
39256285,Private room,100,30,0.0,0,0,Bronx,Bronxdale,40.85378,-73.86383
39417250,Private room,200,1,0.0,1,0,Queens,Sunnyside,40.7444,-73.91773
39125813,Entire home/apt,118,7,5.0,3,165,Staten Island,Prince's Bay,40.52339,-74.20517
39419459,Private room,70,30,5.0,13,266,Brooklyn,Bushwick,40.68809,-73.91245
39257912,Private room,55,30,4.74,38,96,Queens,Corona,40.74284,-73.85263
39126988,Private room,78,5,0.0,0,114,Brooklyn,Clinton Hill,40.68786,-73.96036
39269487,Private room,92,30,0.0,0,365,Brooklyn,Sheepshead Bay,40.60094,-73.95847
39128021,Entire home/apt,175,30,0.0,2,300,Manhattan,Upper East Side,40.76993,-73.95856
39270581,Private room,100,30,4.83,12,0,Brooklyn,Williamsburg,40.7189,-73.94711
39421106,Entire home/apt,301,6,4.35,49,257,Manhattan,East Village,40.72251,-73.97956
39128779,Private room,90,30,0.0,1,0,Manhattan,Midtown,40.76501,-73.98188
39421390,Private room,110,2,0.0,1,0,Brooklyn,Cypress Hills,40.68421,-73.88045
39272481,Private room,55,30,0.0,0,0,Staten Island,Mariners Harbor,40.63301,-74.14626
39130673,Entire home/apt,109,1,4.38,37,322,Queens,Maspeth,40.71445,-73.91041
39272536,Private room,55,1,4.95,21,0,Manhattan,East Harlem,40.80117,-73.94036
39422367,Entire home/apt,399,30,0.0,0,0,Manhattan,Midtown,40.74736,-73.98811
39131261,Private room,52,3,0.0,1,0,Brooklyn,Bushwick,40.70446,-73.91988
39273168,Private room,54,5,4.94,16,0,Brooklyn,Crown Heights,40.67482,-73.92292
39132278,Entire home/apt,119,2,4.56,48,360,Queens,Jamaica Hills,40.70984,-73.80173
39277490,Entire home/apt,110,30,4.5,6,0,Manhattan,Harlem,40.81837,-73.93765
39423751,Entire home/apt,150,90,0.0,1,0,Manhattan,Upper West Side,40.79813,-73.97022
39424633,Private room,32,30,4.29,7,0,Queens,Elmhurst,40.73134,-73.87188
39136879,Entire home/apt,125,7,0.0,2,0,Brooklyn,Bushwick,40.69793,-73.92945
39435705,Entire home/apt,120,30,0.0,0,365,Manhattan,Kips Bay,40.73925,-73.98031
39278092,Private room,42,30,0.0,1,197,Brooklyn,Williamsburg,40.71564,-73.94046
39139580,Private room,129,2,4.93,214,30,Manhattan,Lower East Side,40.71776,-73.98187
39280356,Entire home/apt,120,30,4.2,5,309,Queens,Far Rockaway,40.60527,-73.74962
39286877,Private room,550,30,5.0,4,0,Manhattan,Midtown,40.7532,-73.99109
39435760,Entire home/apt,145,30,0.0,0,365,Manhattan,Kips Bay,40.73934,-73.97988
39435765,Entire home/apt,120,30,0.0,0,365,Manhattan,Kips Bay,40.74065,-73.98125
39146672,Private room,55,3,4.87,30,355,Bronx,Hunts Point,40.81361,-73.88933
39435773,Entire home/apt,145,30,0.0,0,364,Manhattan,Kips Bay,40.74128,-73.97862
39149013,Entire home/apt,226,4,4.44,62,174,Brooklyn,Bedford-Stuyvesant,40.6903,-73.95507
39435811,Entire home/apt,156,30,0.0,0,365,Manhattan,Kips Bay,40.73954,-73.97943
39289098,Entire home/apt,313,1,5.0,3,90,Brooklyn,Flatbush,40.64489,-73.96864
39150564,Entire home/apt,999,30,0.0,1,0,Manhattan,Upper East Side,40.77471,-73.95629
39291678,Private room,50,1,4.8,5,165,Brooklyn,Bedford-Stuyvesant,40.68791,-73.94831
39435835,Entire home/apt,156,30,0.0,0,364,Manhattan,Kips Bay,40.74207,-73.98128
39439169,Entire home/apt,617,3,4.87,122,306,Manhattan,Harlem,40.82006657696089,-73.94615572701426
39151119,Entire home/apt,120,2,4.86,7,0,Brooklyn,East New York,40.66955,-73.86958
39291981,Entire home/apt,200,30,3.63,9,0,Brooklyn,Fort Greene,40.68432,-73.97116
39154426,Entire home/apt,161,30,3.0,3,309,Manhattan,Kips Bay,40.74005,-73.97995
39299540,Entire home/apt,329,3,4.65,51,339,Brooklyn,Prospect-Lefferts Gardens,40.66276,-73.95091
39440527,Entire home/apt,90,30,0.0,0,0,Manhattan,West Village,40.73272,-74.0086
39154799,Entire home/apt,180,30,0.0,1,290,Manhattan,Upper East Side,40.77513,-73.94952
39443002,Entire home/apt,156,30,4.53,15,0,Brooklyn,Flatbush,40.64047,-73.9653
39300260,Entire home/apt,124,2,4.9,63,74,Brooklyn,Fort Hamilton,40.61902,-74.03969
39157606,Private room,85,2,4.91,11,0,Manhattan,Harlem,40.81553,-73.95275
39300752,Shared room,40,1,3.0,3,0,Queens,Jamaica,40.6778,-73.78919
39446832,Private room,90,1,4.95,93,323,Manhattan,Harlem,40.81805,-73.9404
39169415,Entire home/apt,312,1,4.92,78,331,Brooklyn,Williamsburg,40.71195,-73.94648
39447656,Entire home/apt,85,30,0.0,1,0,Brooklyn,Clinton Hill,40.68302,-73.96548
39447878,Entire home/apt,700,30,4.68,22,0,Manhattan,Hell's Kitchen,40.76178,-73.99117
39301619,Private room,90,30,0.0,0,179,Brooklyn,Bedford-Stuyvesant,40.68941,-73.93482
39302944,Entire home/apt,125,30,0.0,0,156,Queens,Laurelton,40.67627,-73.73914
39173028,Private room,65,3,4.69,16,285,Brooklyn,Bedford-Stuyvesant,40.68469,-73.91994
39312932,Entire home/apt,198,30,4.88,16,339,Manhattan,East Harlem,40.81036,-73.9358
39448065,Private room,75,30,0.0,0,0,Manhattan,Washington Heights,40.85506,-73.92872
39173096,Private room,159,30,0.0,2,0,Queens,Howard Beach,40.66165,-73.84127
39449410,Entire home/apt,339,30,4.79,14,0,Manhattan,Greenwich Village,40.7301,-73.99899
39449814,Private room,79,30,5.0,4,264,Manhattan,Harlem,40.80639,-73.94951
39453401,Private room,60,30,0.0,2,0,Brooklyn,Bushwick,40.7043,-73.92512
39460155,Entire home/apt,42,96,0.0,0,126,Manhattan,East Harlem,40.7866,-73.94881
39461768,Entire home/apt,350,30,5.0,5,0,Manhattan,West Village,40.73877,-74.0062
39464274,Private room,69,30,4.6,5,0,Brooklyn,Williamsburg,40.71268,-73.94042
39464655,Private room,56,30,0.0,1,148,Manhattan,East Harlem,40.79333,-73.94509
39465902,Private room,60,30,3.0,4,0,Queens,Elmhurst,40.7409,-73.88668
39466783,Entire home/apt,600,30,4.67,18,0,Manhattan,Hell's Kitchen,40.76177,-73.99026
39469608,Private room,129,2,4.38,8,0,Manhattan,Chelsea,40.74976855780367,-74.00158061833864
39312974,Entire home/apt,125,30,5.0,5,62,Manhattan,West Village,40.73489,-74.00642
39313969,Entire home/apt,185,2,4.78,32,361,Queens,St. Albans,40.69983,-73.75368
39314886,Entire home/apt,250,30,0.0,0,0,Manhattan,West Village,40.7323,-74.00526
39316302,Entire home/apt,399,7,4.88,72,306,Manhattan,West Village,40.72874,-74.00318
39316522,Private room,75,4,5.0,5,179,Brooklyn,East New York,40.66931,-73.86632
39320195,Shared room,75,1,0.0,1,357,Queens,Corona,40.7478,-73.86353
39320317,Private room,147,1,4.71,164,116,Manhattan,Hell's Kitchen,40.75982,-73.99105
39327039,Private room,50,30,4.4,5,0,Queens,Jamaica,40.69545,-73.78406
39330170,Entire home/apt,139,31,4.81,117,86,Bronx,Norwood,40.87152,-73.87713
39174155,Private room,150,3,4.97,113,15,Brooklyn,Williamsburg,40.71706,-73.95708
39332857,Private room,73,30,4.8,15,140,Queens,Ridgewood,40.70532,-73.90259
39472394,Entire home/apt,181,30,0.0,0,0,Brooklyn,East Flatbush,40.66005,-73.93546
39174672,Private room,300,30,0.0,0,0,Queens,Ridgewood,40.7037,-73.9059
39480960,Private room,90,30,0.0,0,0,Brooklyn,Williamsburg,40.7119,-73.9405
39334075,Private room,59,30,0.0,1,0,Brooklyn,Greenpoint,40.72304,-73.94771
39334332,Private room,66,3,4.48,25,14,Brooklyn,Greenpoint,40.72383,-73.94352
39335757,Private room,50,30,0.0,1,0,Brooklyn,Williamsburg,40.7135,-73.94792
39336993,Private room,66,2,4.63,27,362,Staten Island,Shore Acres,40.61129,-74.06357
39337020,Private room,80,30,0.0,2,0,Brooklyn,Bedford-Stuyvesant,40.6809,-73.91935
39340144,Private room,50,30,0.0,2,0,Brooklyn,Bushwick,40.70381,-73.92679
39340734,Private room,75,90,0.0,0,177,Brooklyn,Carroll Gardens,40.67921,-74.00111
39342683,Private room,133,1,4.41,165,128,Manhattan,Hell's Kitchen,40.76172,-73.99169
39344115,Private room,101,1,4.58,26,248,Brooklyn,Cypress Hills,40.68866,-73.87381
39345548,Private room,76,7,0.0,2,365,Queens,Jamaica,40.68719,-73.77831
39355550,Private room,70,30,4.33,10,0,Brooklyn,Bushwick,40.70405,-73.91487
39355943,Private room,59,1,4.88,75,365,Bronx,Wakefield,40.88812,-73.86039
39358131,Entire home/apt,595,30,0.0,1,363,Manhattan,West Village,40.73541,-74.00438
39362271,Entire home/apt,175,1,0.0,2,0,Brooklyn,Bedford-Stuyvesant,40.68994,-73.94263
39363832,Entire home/apt,150,30,4.82,22,40,Queens,Astoria,40.76378,-73.92231
39364371,Entire home/apt,299,30,5.0,3,0,Queens,Long Island City,40.7571,-73.93133
39369799,Entire home/apt,120,2,4.83,121,78,Brooklyn,Sunset Park,40.65789,-74.0016
39370156,Entire home/apt,264,5,4.98,80,32,Brooklyn,Greenpoint,40.72809,-73.95556
39380638,Private room,100,30,4.67,3,0,Brooklyn,Borough Park,40.62938,-73.99645
39380947,Private room,61,1,4.86,159,151,Queens,Jamaica,40.67223,-73.77906
39381034,Entire home/apt,585,3,4.67,6,363,Brooklyn,Bedford-Stuyvesant,40.68622,-73.93016
39381486,Entire home/apt,70,2,0.0,0,0,Manhattan,Two Bridges,40.71177,-73.99719
39381503,Private room,54,30,4.93,14,0,Bronx,Kingsbridge,40.88279,-73.89765
39385381,Private room,30,30,0.0,0,0,Manhattan,Washington Heights,40.85345,-73.92862
39386362,Entire home/apt,81,2,5.0,3,0,Manhattan,East Village,40.72762,-73.98636
39386691,Entire home/apt,340,1,0.0,1,79,Brooklyn,Flatbush,40.64366,-73.96566
39386879,Entire home/apt,259,30,4.67,4,87,Manhattan,Upper West Side,40.79393,-73.96701
39176524,Entire home/apt,219,30,5.0,9,177,Brooklyn,Flatbush,40.64379,-73.95666
39387412,Entire home/apt,156,2,4.83,112,123,Bronx,Belmont,40.84885,-73.88601
39481003,Entire home/apt,110,4,4.93,28,95,Brooklyn,Bedford-Stuyvesant,40.68455,-73.93127
39176548,Entire home/apt,250,30,5.0,21,108,Brooklyn,South Slope,40.66612,-73.99138
39481793,Entire home/apt,165,30,4.9,10,62,Brooklyn,Clinton Hill,40.6839,-73.96096
39392480,Entire home/apt,189,4,4.93,14,11,Manhattan,East Harlem,40.79232,-73.93804
39394198,Entire home/apt,150,30,0.0,1,0,Brooklyn,Crown Heights,40.66744,-73.93452
39177041,Entire home/apt,346,30,3.8,5,365,Queens,Far Rockaway,40.60517,-73.7497
